BusinessTeam,Brand Name,Sales RPT Line,Product Name CN,Product Name EN,Package,Size,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212
E-COMMERCE,JW Black,JWBlack Label Gift Box,______12__________________,JWBL F22 CNY Giftbox C12 70cl+5cl,12,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1317,310,373,38,22,10,16,252,281,73,134,670
E-COMMERCE,JW Black Sherry,JWBlack Label Sherry,______12_____________ 12*70cl,JWBL Sherry Finish Edition 12x70cl,12,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,687,548,679,550,597,1346,729,1006,317,635,460,851,753,753,1458,1181,1064,2032,1682
E-COMMERCE,JW Red,JWRed Label,____(__)______*200cl,JWRED 200CL 40¡ ETUI C6*****************,6,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-COMMERCE,JW Red,JWRed Label,____(__)______*37.5cl,JWRED 37.5CL - C24,24,37.5,296,129,66,63,254,214,76,124,142,70,261,315,180,117,64,104,147,154,208,132,97,121,218,1100,189,130,340,291,224,556,1283,1662,1778,1894,1629,1406
E-COMMERCE,JW Red,JWRed Label,____(__)______*5cl,JWRED 5CL 40¡ COMPOSANT C192,192,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,42,116,0,0,30,13,0,1,0,0,0,0,0,0,0,0,0,0
E-COMMERCE,JW Red,JWRed Label,______________ 12x50cl,JWRL 50CL C12,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726,1212
E-COMMERCE,JW Red,JWRed Label,______________ 24x20cl,J Wlkr Red 20cl 24X01,24,20,1391,555,1186,1061,1188,2690,624,749,1136,842,1614,1513,2275,296,323,436,236,1116,759,944,724,367,865,923,1732,219,357,332,110,664,85,288,106,288,86,66
E-COMMERCE,JW Red,JWRed Label,______________Pocket Scotch,JWRL Pocket Scotch 20cl*48,48,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E-COMMERCE,JW Red,JWRed Label Gift Box,___________________ C12 70cl+5c,JWRL F22 MAF Value Pack C12 70cl+5cl,12,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1820,269,354,408,214,42,32,451,750,230,288,1101
FJ,Gordon's,Gordon's,____ 70cl*12,GORDON'S 70CL C12,12,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FJ,Gordon's,Gordon's,____*75cl,GORDON'S 75CL C12,12,75,12,0,0,0,13,0,6,30,8,12,43,48,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FJ,JW Black,JWBlack Label,____(__)______*200cl,JWBLACK 200CL - C6,6,200,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FJ,JW Black,JWBlack Label,____?__?12__________100cl*12,Johnnie Walker Black Label 100cl*12,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
